Date,OpenHdfcbank,HighHdfcbank,LowHdfcbank,CloseHdfcbank,VolumeHdfcbank
14-06-2018 05:45,1019.925,1020.025,1017.325,1019.95,224671
14-06-2018 06:45,1019.875,1020.5,1019.6,1019.85,387966
14-06-2018 07:45,1019.85,1021.35,1018.975,1019.825,843511
14-06-2018 08:45,1019.9,1020.8,1019.45,1019.975,597659
14-06-2018 09:45,1019.975,1019.975,1016.1,1018.7,234400
15-06-2018 03:45,1016.75,1017.475,1011.45,1015,598548
15-06-2018 04:45,1015.025,1019.425,1014.275,1019.025,463124
15-06-2018 05:45,1018.925,1019.1,1014.625,1014.625,327307
15-06-2018 06:45,1014.75,1016.5,1014.175,1015.725,238711
15-06-2018 07:45,1015.675,1017.225,1015.1,1016.5,286813
15-06-2018 08:45,1016.5,1017.85,1014.25,1014.75,533128
15-06-2018 09:45,1015,1015.25,1013.2,1013.2,265042
18-06-2018 03:45,1015.05,1017.95,1009.55,1013.475,457365
18-06-2018 04:45,1013.3,1013.975,1007.9,1010.9,446519
18-06-2018 05:45,1010.7,1011.325,1006.6,1008.425,203327
18-06-2018 06:45,1008.525,1008.85,1005.85,1007.6,177318
18-06-2018 07:45,1007.75,1010.7,1005.9,1009.65,262550
18-06-2018 08:45,1009.575,1011.925,1008.35,1009.425,229702
18-06-2018 09:45,1009.825,1010.9,1009,1009.575,93227
19-06-2018 03:45,1011.875,1015.525,1009.675,1010.825,502941
19-06-2018 04:45,1010.825,1014.675,1010.575,1014.1,309006
19-06-2018 05:45,1014.225,1018.25,1012.75,1017.5,502372
19-06-2018 06:45,1017.475,1020.125,1014,1014.625,410986
19-06-2018 07:45,1014.75,1015.45,1013.6,1014.9,319337
19-06-2018 08:45,1014.9,1015.25,1010.75,1011.125,488208
19-06-2018 09:45,1011.125,1011.625,1010.15,1011.5,196877
20-06-2018 03:45,1013.725,1019.7,1013.125,1019.1,230370
20-06-2018 04:45,1018.95,1019.925,1015.75,1019.925,302906
20-06-2018 05:45,1019.9,1022.5,1019.65,1022.075,236130
20-06-2018 06:45,1022.075,1023.675,1020.575,1022.475,295550
20-06-2018 07:45,1022.7,1023.125,1021,1022.525,127316
20-06-2018 08:45,1023,1028.95,1022.175,1028.775,778743
20-06-2018 09:45,1028.975,1028.975,1027.725,1028.075,291016
21-06-2018 03:45,1030.25,1031.35,1025.075,1025.45,592658
21-06-2018 04:45,1025.65,1027.45,1024.275,1027.125,383285
21-06-2018 05:45,1026.55,1027.425,1023.775,1024.475,268745
21-06-2018 06:45,1024.425,1032.25,1024.425,1030.8,610141
21-06-2018 07:45,1030.9,1035.25,1030,1033.75,610249
21-06-2018 08:45,1033.175,1033.775,1026.5,1029.825,805649
21-06-2018 09:45,1029.8,1030.75,1027.5,1028.8,101724
22-06-2018 03:45,1028.275,1028.275,1025,1026.6,221669
22-06-2018 04:45,1026.625,1027.95,1025.55,1026.5,111257
22-06-2018 05:45,1026.525,1029.3,1025.9,1027.875,201910
22-06-2018 06:45,1027.5,1028.2,1026.65,1027.15,132761
22-06-2018 07:45,1027.425,1028.6,1026.1,1028.4,215165
22-06-2018 08:45,1028.425,1043.175,1027.5,1042.375,732265
22-06-2018 09:45,1042.575,1044.175,1040.85,1041.675,345417
25-06-2018 03:45,1041.55,1046.6,1036.825,1045.45,321896
25-06-2018 04:45,1045.7,1048.85,1043.3,1044.05,295964
25-06-2018 05:45,1044.05,1046.25,1043.875,1045.275,103586
25-06-2018 06:45,1045.375,1047.325,1043.65,1044.675,185892
25-06-2018 07:45,1045.35,1048.325,1044.475,1045.775,196459
25-06-2018 08:45,1045.85,1047.9,1044.5,1047.8,415791
25-06-2018 09:45,1047.875,1048.425,1046.775,1047.475,226343
26-06-2018 03:45,1043.15,1048,1039.975,1045.5,324159
26-06-2018 04:45,1045.575,1051.4,1045.5,1049.4,287184
26-06-2018 05:45,1049.075,1051.125,1048.35,1049.325,245685
26-06-2018 06:45,1049.325,1051.425,1049,1049.825,216471
26-06-2018 07:45,1049.975,1050.275,1047,1050.2,338548
26-06-2018 08:45,1050.225,1051,1046.275,1046.325,659368
26-06-2018 09:45,1046.325,1047.7,1045.05,1046.85,217657
27-06-2018 04:45,1055.9,1056,1054.85,1055.675,447424
27-06-2018 05:45,1055.925,1056,1053,1055.925,1005780
27-06-2018 06:45,1055.875,1056.275,1053.675,1054.4,537948
27-06-2018 07:45,1054.025,1056.875,1054,1055.575,399026
27-06-2018 08:45,1055.525,1058,1055.525,1055.925,705914
27-06-2018 09:45,1055.825,1057.5,1055.5,1056.3,338462
28-06-2018 03:45,1058,1068.3,1055.75,1068.05,1321766
28-06-2018 04:45,1067.65,1068,1064.1,1065.125,743207
28-06-2018 05:45,1065.075,1065.125,1058.525,1060.6,842698
28-06-2018 06:45,1060.625,1064.2,1059.2,1061.8,594614
28-06-2018 07:45,1061.8,1064.85,1060.025,1060.025,475809
28-06-2018 08:45,1060.3,1070,1056.325,1067.45,3103903
28-06-2018 09:45,1067.55,1067.55,1061.7,1065.425,2296719
29-06-2018 03:45,1061.175,1070,1058.5,1063.5,1854340
29-06-2018 04:45,1063.5,1065.4,1060.5,1062.5,626730
29-06-2018 05:45,1062.5,1063.7,1058.225,1059.075,433653
29-06-2018 06:45,1059.125,1060,1058.725,1058.9,293811
29-06-2018 07:45,1058.85,1059.5,1055.975,1059.5,669924
29-06-2018 08:45,1058.725,1058.925,1052.725,1054.7,705821
29-06-2018 09:45,1054.775,1055.325,1052.65,1054.6,274602
02-07-2018 03:45,1054.175,1054.175,1045.7,1047.075,284657
02-07-2018 04:45,1047.075,1049,1046.65,1047.375,132581
02-07-2018 05:45,1047.3,1047.775,1045,1045.575,319431
02-07-2018 06:45,1045.5,1045.5,1034.575,1035.25,359436
02-07-2018 07:45,1035.075,1036.2,1033.8,1034.775,430224
02-07-2018 08:45,1034.55,1039.175,1031.875,1038.1,830122
02-07-2018 09:45,1038.25,1038.35,1034.475,1036.625,106291
03-07-2018 03:45,1036.625,1041.55,1034.875,1041.425,273962
03-07-2018 04:45,1041.25,1042.25,1040,1041.5,208104
03-07-2018 05:45,1041.5,1041.875,1034.25,1034.875,382522
03-07-2018 06:45,1034.875,1036.6,1033,1034.375,299865
03-07-2018 07:45,1034.825,1035.825,1033.1,1035.825,142631
03-07-2018 08:45,1035.75,1036.275,1033.5,1035.075,193432
03-07-2018 09:45,1035.075,1035.5,1034.55,1035.1,211480
04-07-2018 03:45,1038.9,1038.9,1034.575,1036.9,263840
04-07-2018 04:45,1036.9,1041.5,1036.625,1039.625,153960
04-07-2018 05:45,1039.6,1041.5,1039,1040.5,81813
04-07-2018 06:45,1040.65,1041.1,1039.575,1040.125,74710
04-07-2018 07:45,1040.175,1047.05,1040,1044.9,242726
04-07-2018 08:45,1044.95,1053.975,1044.925,1052.775,534965
04-07-2018 09:45,1052.75,1053.45,1050.15,1051.775,167809
05-07-2018 03:45,1052.475,1060.275,1046.5,1059.675,508597
05-07-2018 04:45,1059.675,1062.15,1057.5,1058.325,334681
05-07-2018 05:45,1058.35,1059.975,1057.275,1057.95,199941
05-07-2018 06:45,1057.95,1062.775,1057.525,1062.65,407943
05-07-2018 07:45,1063.05,1064.025,1058.725,1062.2,299290
05-07-2018 08:45,1062.275,1064.45,1060.375,1062.475,482582
05-07-2018 09:45,1062.225,1062.475,1060.3,1061.875,199042
06-07-2018 03:45,1056.625,1062.65,1056.25,1061.475,378949
06-07-2018 04:45,1061.525,1066.5,1060.375,1066.25,301192
06-07-2018 05:45,1066.275,1067.775,1062.5,1063.15,256581
06-07-2018 06:45,1063.125,1063.7,1061.075,1061.25,223559
06-07-2018 07:45,1061.225,1064.4,1061.15,1062.675,224637
06-07-2018 08:45,1063.075,1063.35,1056.95,1057.7,553926
06-07-2018 09:45,1057.7,1060.275,1057.45,1060.275,86053
09-07-2018 03:45,1062.125,1062.125,1054.075,1057,250809
09-07-2018 04:45,1056.625,1058.4,1055.375,1058.275,90907
09-07-2018 05:45,1058.4,1061.825,1057.55,1060.575,208119
09-07-2018 06:45,1060.8,1065,1060.7,1063.325,336718
09-07-2018 07:45,1063.375,1064.575,1061.8,1062.125,194609
09-07-2018 08:45,1062.025,1064.575,1062.025,1063.025,340606
09-07-2018 09:45,1063.175,1063.475,1062.75,1062.825,121598
10-07-2018 03:45,1064.925,1074.8,1062.9,1073.25,1276138
10-07-2018 04:45,1073.25,1074.35,1068.7,1070.45,361742
10-07-2018 05:45,1070.75,1072.5,1070.025,1072,226354
10-07-2018 06:45,1072.05,1072.7,1070.05,1070.475,183163
10-07-2018 07:45,1070.85,1074.375,1070.025,1072.95,228797
10-07-2018 08:45,1072.95,1073.725,1071.625,1072.6,335436
10-07-2018 09:45,1072.6,1074.5,1072.575,1073.2,124574
11-07-2018 03:45,1073,1077.85,1067.5,1075.6,430770
11-07-2018 04:45,1075.65,1075.9,1071.2,1071.475,188705
11-07-2018 05:45,1071.5,1075.675,1071.1,1073.8,200048
11-07-2018 06:45,1073.8,1074.925,1072.275,1074.425,143971
11-07-2018 07:45,1074.45,1076.5,1073.8,1076.45,185282
11-07-2018 08:45,1076.35,1077.475,1073.425,1073.85,238493
11-07-2018 09:45,1073.775,1074.925,1072.7,1073,71998
12-07-2018 03:45,1076.675,1086.95,1076,1086.5,537965
12-07-2018 04:45,1086.775,1088.45,1085,1088.325,333361
12-07-2018 05:45,1088.4,1089.925,1085.25,1087.95,269593
12-07-2018 06:45,1088.3,1089.75,1086.275,1088.475,189277
12-07-2018 07:45,1087.925,1088.95,1080.7,1081.7,281359
12-07-2018 08:45,1082.2,1084.6,1079.5,1081.75,267948
12-07-2018 09:45,1081.875,1084.25,1080.725,1082.975,122458
13-07-2018 03:45,1084.075,1094.075,1081.6,1090.2,503222
13-07-2018 04:45,1090.3,1094.5,1088.45,1093.475,265734
13-07-2018 05:45,1093.4,1095.25,1090.875,1092.35,226487
13-07-2018 06:45,1092.475,1092.55,1090.8,1091.975,142136
13-07-2018 07:45,1092.125,1092.85,1090.95,1091.975,105946
13-07-2018 08:45,1091.9,1093.35,1089.5,1090,382460
13-07-2018 09:45,1090,1091.5,1089.95,1090.85,154676
16-07-2018 03:45,1089.5,1095,1088.95,1090.875,321004
16-07-2018 04:45,1090.875,1092.875,1089.275,1089.275,210522
16-07-2018 05:45,1089.125,1090.35,1083.8,1087.075,342808
16-07-2018 06:45,1087,1088.6,1084.475,1086.75,452572
16-07-2018 07:45,1087,1087.1,1082.6,1083.4,523612
16-07-2018 08:45,1083.35,1085.4,1082,1085.125,280512
16-07-2018 09:45,1085.175,1085.725,1083.325,1084.425,118978
17-07-2018 03:45,1082.5,1089.475,1082.5,1087.625,246049
17-07-2018 04:45,1087.6,1089,1083.05,1085.025,222485
17-07-2018 05:45,1085.175,1086.4,1084.525,1085.7,99966
17-07-2018 06:45,1085.8,1087.525,1083.9,1085,222532
17-07-2018 07:45,1085.025,1086.6,1083.85,1086.05,151264
17-07-2018 08:45,1086.075,1090.5,1085.875,1089,546846
17-07-2018 09:45,1089.275,1090.2,1088.1,1088.375,98152
18-07-2018 03:45,1094,1107.4,1093.55,1105.675,1219997
18-07-2018 04:45,1105.775,1109.025,1103.825,1108.375,446791
18-07-2018 05:45,1108.275,1109.975,1105.6,1108.4,375008
18-07-2018 06:45,1108.375,1108.375,1094.675,1098.7,802635
18-07-2018 07:45,1098.425,1099.325,1089,1092,700348
18-07-2018 08:45,1091.825,1093.575,1087.025,1088.5,571184
18-07-2018 09:45,1088.125,1088.95,1087.25,1088.1,242652
19-07-2018 03:45,1091.825,1093,1087.5,1088.525,238975
19-07-2018 04:45,1088.75,1092.075,1085.5,1092.05,163896
19-07-2018 05:45,1091.325,1091.675,1088.175,1089.175,132075
19-07-2018 06:45,1089.1,1096.625,1087.75,1094.25,198916
19-07-2018 07:45,1094.1,1095.825,1091.275,1092.85,193943
19-07-2018 08:45,1092.725,1095,1090.65,1093.475,311464
19-07-2018 09:45,1093.1,1094.5,1091.775,1093.05,84165
20-07-2018 03:45,1092.45,1092.45,1088,1090,594536
20-07-2018 04:45,1090,1090.45,1088.05,1089.3,407248
20-07-2018 05:45,1089.325,1089.325,1085.575,1088.45,343954
20-07-2018 06:45,1088.3,1091.5,1087.55,1089.2,275191
20-07-2018 07:45,1089.35,1090.575,1087.5,1088.925,156146
20-07-2018 08:45,1088.925,1101.25,1088.5,1096.425,441571
20-07-2018 09:45,1095.875,1096.925,1092.325,1092.5,277507
23-07-2018 03:45,1074.975,1086.3,1070,1082.325,1568494
23-07-2018 04:45,1082.5,1088.9,1081.5,1085.45,667617
23-07-2018 05:45,1085.875,1086.35,1083.2,1084.6,279172
23-07-2018 06:45,1084.6,1084.925,1080,1082.1,301037
23-07-2018 07:45,1082.3,1082.8,1078,1079.15,442496
23-07-2018 08:45,1079.025,1081.125,1078.425,1079.95,443988
23-07-2018 09:45,1079.875,1080,1074.475,1074.8,486327
24-07-2018 03:45,1075.1,1084.25,1075.1,1080.825,384964
24-07-2018 04:45,1081.1,1081.85,1078.5,1079,202941
24-07-2018 05:45,1078.925,1083.5,1078.75,1083.45,123575
24-07-2018 06:45,1083.075,1083.25,1077.5,1078.7,166213
24-07-2018 07:45,1079,1082.775,1078.475,1081.3,135116
24-07-2018 08:45,1081.05,1084,1079.75,1080.625,190201
24-07-2018 09:45,1080.55,1080.55,1078.225,1079.875,92163
25-07-2018 03:45,1082.325,1088.3,1080.6,1085.975,285906
25-07-2018 04:45,1085.975,1085.975,1080.9,1084,346209
25-07-2018 05:45,1083.975,1085.75,1082.35,1084.025,187315
25-07-2018 06:45,1084.025,1085.7,1082.85,1083.125,231863
25-07-2018 07:45,1083.5,1086,1083.075,1085.475,154140
25-07-2018 08:45,1085.475,1088.3,1084.1,1084.65,332622
25-07-2018 09:45,1084.25,1086.125,1084.175,1085.175,214911
26-07-2018 03:45,1084.875,1095.75,1084.875,1093.475,574975
26-07-2018 04:45,1093.45,1095.275,1089.325,1090.9,891313
26-07-2018 05:45,1090.9,1095,1088,1092.5,684529
26-07-2018 06:45,1092.75,1094.6,1090.5,1092.725,396482
26-07-2018 07:45,1092.575,1094.25,1091.325,1093.5,469210
26-07-2018 08:45,1093.35,1099.5,1091.7,1093.975,1369400
26-07-2018 09:45,1094.2,1100.75,1093.95,1096.3,931076
27-07-2018 03:45,1101.175,1105.75,1098.975,1099.25,627716
27-07-2018 04:45,1099.275,1099.275,1092.375,1095.55,402081
27-07-2018 05:45,1095.25,1099.9,1095.15,1099.325,213563
27-07-2018 06:45,1099.325,1100.05,1096.775,1097.575,266004
27-07-2018 07:45,1097.825,1098.2,1094.875,1097.325,394250
27-07-2018 08:45,1096.725,1102.5,1096.725,1100.95,558755
27-07-2018 09:45,1101,1102.225,1099.575,1102.225,147794
30-07-2018 03:45,1099.25,1099.25,1089.525,1089.975,340804
30-07-2018 04:45,1089.975,1091.275,1086.1,1087.25,198862
30-07-2018 05:45,1086.6,1087.275,1084.675,1084.675,158968
30-07-2018 06:45,1085.225,1087.5,1081.1,1081.9,246283
30-07-2018 07:45,1082.325,1083.775,1081.525,1082.075,223942
30-07-2018 08:45,1081.925,1087.35,1081.075,1086.9,359215
30-07-2018 09:45,1086.775,1087,1082,1084.95,260502
31-07-2018 03:45,1080,1082.825,1075.475,1080.225,387627
31-07-2018 04:45,1080.05,1084,1078.05,1082.275,294030
31-07-2018 05:45,1082.3,1083.125,1080,1081.2,245059
31-07-2018 06:45,1081.075,1084.225,1079.975,1084.225,427005
31-07-2018 07:45,1084.25,1086.925,1083.225,1085.525,266090
31-07-2018 08:45,1086.25,1089.125,1085,1088.325,413520
31-07-2018 09:45,1088.475,1092.65,1088.45,1089.75,166772
01-08-2018 03:45,1081.4,1087.225,1080,1085.075,226833
01-08-2018 04:45,1085,1087.5,1084.125,1085.25,105680
01-08-2018 05:45,1085.375,1086.075,1082.3,1084.125,132439
01-08-2018 06:45,1084.125,1085.475,1082.7,1082.9,158449
01-08-2018 07:45,1083.05,1084.55,1081.15,1083.425,259774
01-08-2018 08:45,1083.175,1084.225,1079.675,1080.375,436153
01-08-2018 09:45,1079.95,1079.975,1076.05,1079.35,189563
02-08-2018 03:45,1076.725,1076.725,1070.15,1070.925,277441
02-08-2018 04:45,1071.25,1073.025,1070.1,1071.375,129000
02-08-2018 05:45,1071.375,1071.5,1064.125,1070.775,460514
02-08-2018 06:45,1070.7,1071.5,1066.25,1066.775,169003
02-08-2018 07:45,1066.75,1066.75,1062.825,1063.525,407024
02-08-2018 08:45,1063.8,1066.15,1060.7,1065.55,545246
02-08-2018 09:45,1065.975,1066,1064.925,1065.75,232853
03-08-2018 03:45,1069.825,1072.55,1064,1064.65,680037
03-08-2018 04:45,1064.5,1064.95,1061.3,1062.575,497391
03-08-2018 05:45,1062.75,1063.6,1062.1,1062.6,624066
03-08-2018 06:45,1062.6,1064.5,1061.5,1062.8,252333
03-08-2018 07:45,1062.6,1063.725,1057.375,1059.6,456881
03-08-2018 08:45,1059.675,1061.5,1059,1060.475,599427
03-08-2018 09:45,1060.5,1061.625,1059.8,1060.5,277599
06-08-2018 03:45,1061.7,1064.725,1061.025,1063.65,252637
06-08-2018 04:45,1063.75,1068.675,1062.175,1064.525,299974
06-08-2018 05:45,1064.625,1066.725,1061.725,1061.975,136100
06-08-2018 06:45,1062.075,1062.175,1057.2,1059.55,167231
06-08-2018 07:45,1059.5,1059.5,1053.25,1056.6,168768
06-08-2018 08:45,1056.5,1059.25,1055.125,1059,223610
06-08-2018 09:45,1058.775,1058.95,1055.425,1057.15,177975
07-08-2018 03:45,1061.65,1061.9,1054,1059.375,374146
07-08-2018 04:45,1059.275,1064.525,1057.25,1062.4,354951
07-08-2018 05:45,1062.375,1062.375,1056.6,1057.45,201399
07-08-2018 06:45,1057.45,1062.5,1057.275,1061.25,240845
07-08-2018 07:45,1061.525,1064.1,1060.775,1062.7,245747
07-08-2018 08:45,1063.275,1067.225,1063,1065.225,328136
07-08-2018 09:45,1065.025,1066.925,1064.6,1065.5,106151
08-08-2018 03:45,1067.925,1073,1066.675,1070.475,596741
08-08-2018 04:45,1070.35,1073.975,1068.475,1073.875,283607
08-08-2018 05:45,1073.825,1075.9,1072.4,1073.8,457508
08-08-2018 06:45,1073.875,1074.5,1072.15,1072.9,317880
08-08-2018 07:45,1072.975,1073.475,1069.1,1069.75,265979
08-08-2018 08:45,1069.675,1070.175,1067.775,1067.8,417700
08-08-2018 09:45,1067.55,1068.5,1067.025,1068,143828
09-08-2018 03:45,1070.975,1070.975,1052.5,1055.425,426862
09-08-2018 04:45,1055.375,1059,1048.475,1059,480351
09-08-2018 05:45,1058.75,1059.4,1054.5,1057.325,432852
09-08-2018 06:45,1057.5,1058,1054.8,1056.15,188628
09-08-2018 07:45,1056.125,1058.7,1055.5,1057.5,209948
09-08-2018 08:45,1057.275,1059.225,1055.25,1058.625,270248
09-08-2018 09:45,1059.275,1061.725,1057.8,1059.25,226338
10-08-2018 03:45,1061.6,1061.6,1053.05,1057.775,267349
10-08-2018 04:45,1057.8,1061.35,1055.525,1060.5,173532
10-08-2018 05:45,1060.4,1060.425,1056.525,1056.75,142687
10-08-2018 06:45,1056.65,1058.125,1056.025,1057.55,137856
10-08-2018 07:45,1057.5,1059.35,1050.1,1050.125,223255
10-08-2018 08:45,1049.5,1059,1049.4,1056.825,328482
10-08-2018 09:45,1056.95,1058.3,1056.475,1057.25,76693
13-08-2018 03:45,1045.625,1051.1,1040.05,1043.175,680510
13-08-2018 04:45,1042.75,1043.525,1041.25,1042,259803
13-08-2018 05:45,1041.825,1044.825,1040.6,1043.15,466488
13-08-2018 06:45,1043.075,1043.975,1041.05,1041.4,200007
13-08-2018 07:45,1041.525,1042.8,1040.525,1042.05,347123
13-08-2018 08:45,1042.05,1047.85,1041.15,1046.75,408867
13-08-2018 09:45,1047.1,1047.1,1043.575,1045.825,143349
14-08-2018 03:45,1049,1051.6,1046.025,1049.05,196042
14-08-2018 04:45,1049.225,1049.325,1045.375,1047.625,171831
14-08-2018 05:45,1047.5,1052.425,1047.5,1049.1,195494
14-08-2018 06:45,1049.125,1052.3,1048.025,1049.075,142433
14-08-2018 07:45,1048.85,1050.925,1048.2,1048.75,139357
14-08-2018 08:45,1049,1049,1043.6,1044.8,295086
14-08-2018 09:45,1044.15,1045.075,1044,1044.55,92766
16-08-2018 03:45,1040.75,1043.1,1036.5,1037.45,764553
16-08-2018 04:45,1037.3,1037.875,1035.1,1036.3,322284
16-08-2018 05:45,1036.325,1037.425,1034.775,1037.125,337021
16-08-2018 06:45,1037.15,1037.175,1034,1035.2,253492
16-08-2018 07:45,1035.175,1038.3,1033.25,1038.3,351415
16-08-2018 08:45,1038.325,1038.5,1037.5,1037.7,433305
16-08-2018 09:45,1037.75,1038.925,1037.5,1037.85,191796
17-08-2018 03:45,1041.025,1043.5,1038.075,1041.925,438297
17-08-2018 04:45,1042.025,1046.5,1042.025,1043.6,331384
17-08-2018 05:45,1043.55,1043.725,1040.4,1040.825,288800
17-08-2018 06:45,1040.925,1042.1,1038.775,1040.8,81858
17-08-2018 07:45,1040.9,1041.25,1038,1040.825,83294
17-08-2018 08:45,1041.2,1041.35,1035.975,1038.975,241643
17-08-2018 09:45,1038.5,1039.5,1037.65,1038.275,46038
20-08-2018 03:45,1041.175,1048.525,1041.175,1047.875,403157
20-08-2018 04:45,1047.9,1050.675,1046.5,1047.475,263543
20-08-2018 05:45,1047.5,1050.675,1047.45,1050.25,208327
20-08-2018 06:45,1050.25,1053.75,1049.225,1050.55,310000
20-08-2018 07:45,1050.875,1052.3,1050.075,1050.1,277988
20-08-2018 08:45,1050.1,1050.35,1045.725,1047.225,246027
20-08-2018 09:45,1047.125,1049.95,1047.125,1048.1,240127
21-08-2018 03:45,1049.275,1055.95,1049.275,1054.975,396761
21-08-2018 04:45,1054.975,1054.975,1052.5,1052.525,155038
21-08-2018 05:45,1052.725,1053.375,1050.5,1052.625,187363
21-08-2018 06:45,1052.625,1052.625,1049.725,1049.725,204097
21-08-2018 07:45,1050,1051.5,1047.6,1050.075,354475
21-08-2018 08:45,1050,1051.125,1046.75,1047.7,479565
21-08-2018 09:45,1047.725,1048.95,1047.25,1048.025,165902
23-08-2018 03:45,1053.5,1053.5,1047.4,1049.975,363510
23-08-2018 04:45,1049.975,1051.3,1048.975,1049.975,284051
23-08-2018 05:45,1049.975,1050,1048.8,1049,556238
23-08-2018 06:45,1049.025,1050,1043.425,1044.475,335127
23-08-2018 07:45,1044.325,1044.95,1039.5,1039.925,518874
23-08-2018 08:45,1040,1040.25,1039,1039.95,798687
23-08-2018 09:45,1039.975,1040,1039.25,1039.95,277027
24-08-2018 03:45,1037.55,1046.775,1037.55,1042.5,369917
24-08-2018 04:45,1042.4,1042.5,1038.8,1039.85,298826
24-08-2018 05:45,1040,1040,1036.725,1037.15,404651
24-08-2018 06:45,1037,1037.5,1035.75,1037.475,244007
24-08-2018 07:45,1037.4,1037.5,1036.05,1036.05,556827
24-08-2018 08:45,1036.375,1036.75,1033.025,1034.95,369933
24-08-2018 09:45,1034.85,1035.025,1034.5,1035,165434
27-08-2018 03:45,1039.45,1044.1,1039.45,1040.75,1094076
27-08-2018 04:45,1040.55,1041,1038.375,1039.375,258298
27-08-2018 05:45,1039.375,1039.625,1035.2,1037.575,415112
27-08-2018 06:45,1037.675,1039.925,1036.625,1039.55,542158
27-08-2018 07:45,1039.95,1040.975,1038.3,1040.55,379549
27-08-2018 08:45,1040.475,1041,1037.95,1039.4,234897
27-08-2018 09:45,1039.225,1041.025,1039.175,1041,216174
28-08-2018 03:45,1043.825,1044.025,1040.5,1041.75,598039
28-08-2018 04:45,1041.7,1042.975,1039.5,1042.75,502726
28-08-2018 05:45,1042.75,1043.625,1041.025,1042.95,613343
28-08-2018 06:45,1042.55,1044.85,1042.25,1044.25,191132
28-08-2018 07:45,1044.275,1046.625,1043,1046.625,238316
28-08-2018 08:45,1046.725,1047.5,1044.45,1047.475,250025
28-08-2018 09:45,1047.85,1049,1047.425,1047.425,88528
29-08-2018 03:45,1046,1047,1040.65,1041.3,591285
29-08-2018 04:45,1041.85,1042.7,1037.125,1037.95,273471
29-08-2018 05:45,1038.025,1039.35,1036.375,1036.375,281094
29-08-2018 06:45,1036.55,1039.35,1036.55,1038.15,168800
29-08-2018 07:45,1038,1042.5,1038,1041.475,599553
29-08-2018 08:45,1041.425,1042.5,1037.95,1038.05,407689
29-08-2018 09:45,1038.4,1040.1,1037.75,1040.1,136591
